iteration_id,iteration_label,month,cp,n_cp_rows,exact_bracket_rows,exact_bracket_pct,mae,production_status
onda3_d_binary_macro_interactions,Onda 3D binary-macro interactions,2025-07,20:00,31,9,29.03225806451613,1.1441299278326291,EXPERIMENT_ONLY
onda3_d_binary_macro_interactions,Onda 3D binary-macro interactions,2025-07,21:00,31,9,29.03225806451613,1.1643852763740725,EXPERIMENT_ONLY
onda3_d_binary_macro_interactions,Onda 3D binary-macro interactions,2025-07,22:00,31,7,22.58064516129032,1.04645361659646,EXPERIMENT_ONLY
onda3_d_binary_macro_interactions,Onda 3D binary-macro interactions,2025-07,23:00,31,8,25.806451612903224,0.954741066545727,EXPERIMENT_ONLY
onda3_d_binary_macro_interactions,Onda 3D binary-macro interactions,2025-08,20:00,31,7,22.58064516129032,1.1277080949877407,EXPERIMENT_ONLY
onda3_d_binary_macro_interactions,Onda 3D binary-macro interactions,2025-08,21:00,31,9,29.03225806451613,1.1379556545390004,EXPERIMENT_ONLY
onda3_d_binary_macro_interactions,Onda 3D binary-macro interactions,2025-08,22:00,31,12,38.70967741935484,0.9542156462620275,EXPERIMENT_ONLY
onda3_d_binary_macro_interactions,Onda 3D binary-macro interactions,2025-08,23:00,31,11,35.483870967741936,0.9439308878475008,EXPERIMENT_ONLY
onda3_d_binary_macro_interactions,Onda 3D binary-macro interactions,2025-09,20:00,30,7,23.333333333333332,1.5182407920166985,EXPERIMENT_ONLY
onda3_d_binary_macro_interactions,Onda 3D binary-macro interactions,2025-09,21:00,30,8,26.666666666666668,1.6007296407814615,EXPERIMENT_ONLY
onda3_d_binary_macro_interactions,Onda 3D binary-macro interactions,2025-09,22:00,30,11,36.666666666666664,1.0887480451501248,EXPERIMENT_ONLY
onda3_d_binary_macro_interactions,Onda 3D binary-macro interactions,2025-09,23:00,30,9,30.0,1.1286904989113207,EXPERIMENT_ONLY
onda3_d_binary_macro_interactions,Onda 3D binary-macro interactions,2025-10,20:00,31,9,29.03225806451613,0.9803183653882639,EXPERIMENT_ONLY
onda3_d_binary_macro_interactions,Onda 3D binary-macro interactions,2025-10,21:00,31,12,38.70967741935484,0.9471675639195385,EXPERIMENT_ONLY
onda3_d_binary_macro_interactions,Onda 3D binary-macro interactions,2025-10,22:00,31,16,51.61290322580645,0.873461484588593,EXPERIMENT_ONLY
onda3_d_binary_macro_interactions,Onda 3D binary-macro interactions,2025-10,23:00,31,14,45.16129032258064,0.9072441177255364,EXPERIMENT_ONLY
onda3_d_binary_macro_interactions,Onda 3D binary-macro interactions,2025-11,20:00,30,11,36.666666666666664,1.1006016534616039,EXPERIMENT_ONLY
onda3_d_binary_macro_interactions,Onda 3D binary-macro interactions,2025-11,21:00,30,13,43.333333333333336,1.0434977808575976,EXPERIMENT_ONLY
onda3_d_binary_macro_interactions,Onda 3D binary-macro interactions,2025-11,22:00,30,11,36.666666666666664,1.1208055165736204,EXPERIMENT_ONLY
onda3_d_binary_macro_interactions,Onda 3D binary-macro interactions,2025-11,23:00,30,12,40.0,1.0963524746408466,EXPERIMENT_ONLY
onda3_d_binary_macro_interactions,Onda 3D binary-macro interactions,2025-12,20:00,31,7,22.58064516129032,1.4175097625781283,EXPERIMENT_ONLY
onda3_d_binary_macro_interactions,Onda 3D binary-macro interactions,2025-12,21:00,31,6,19.35483870967742,1.3085372177006795,EXPERIMENT_ONLY
onda3_d_binary_macro_interactions,Onda 3D binary-macro interactions,2025-12,22:00,31,6,19.35483870967742,1.1322934280274446,EXPERIMENT_ONLY
onda3_d_binary_macro_interactions,Onda 3D binary-macro interactions,2025-12,23:00,31,6,19.35483870967742,1.1340071415546078,EXPERIMENT_ONLY
onda3_e_continuous_2012_start,Onda 3E continuous 2012-start,2023-01,20:00,31,4,12.903225806451612,1.6082179114294588,EXPERIMENT_ONLY
onda3_e_continuous_2012_start,Onda 3E continuous 2012-start,2023-01,21:00,31,8,25.806451612903224,1.4701279799873648,EXPERIMENT_ONLY
onda3_e_continuous_2012_start,Onda 3E continuous 2012-start,2023-01,22:00,31,10,32.25806451612903,1.3372932278208844,EXPERIMENT_ONLY
onda3_e_continuous_2012_start,Onda 3E continuous 2012-start,2023-01,23:00,31,11,35.483870967741936,1.2798417438705536,EXPERIMENT_ONLY
onda3_e_continuous_2012_start,Onda 3E continuous 2012-start,2023-02,20:00,28,6,21.428571428571427,1.2795081969626771,EXPERIMENT_ONLY
onda3_e_continuous_2012_start,Onda 3E continuous 2012-start,2023-02,21:00,28,6,21.428571428571427,1.1125437286633078,EXPERIMENT_ONLY
onda3_e_continuous_2012_start,Onda 3E continuous 2012-start,2023-02,22:00,28,8,28.57142857142857,0.9342272963280491,EXPERIMENT_ONLY
onda3_e_continuous_2012_start,Onda 3E continuous 2012-start,2023-02,23:00,28,9,32.142857142857146,0.9507843583747457,EXPERIMENT_ONLY
onda3_e_continuous_2012_start,Onda 3E continuous 2012-start,2023-03,20:00,31,8,25.806451612903224,1.2165219866172126,EXPERIMENT_ONLY
onda3_e_continuous_2012_start,Onda 3E continuous 2012-start,2023-03,21:00,31,8,25.806451612903224,1.1583705131419308,EXPERIMENT_ONLY
onda3_e_continuous_2012_start,Onda 3E continuous 2012-start,2023-03,22:00,31,9,29.03225806451613,1.1807597081685057,EXPERIMENT_ONLY
onda3_e_continuous_2012_start,Onda 3E continuous 2012-start,2023-03,23:00,31,8,25.806451612903224,1.2178961896218565,EXPERIMENT_ONLY
onda3_e_continuous_2012_start,Onda 3E continuous 2012-start,2023-04,20:00,30,8,26.666666666666668,1.0512866473366425,EXPERIMENT_ONLY
onda3_e_continuous_2012_start,Onda 3E continuous 2012-start,2023-04,21:00,30,4,13.333333333333334,1.092152136750283,EXPERIMENT_ONLY
onda3_e_continuous_2012_start,Onda 3E continuous 2012-start,2023-04,22:00,30,11,36.666666666666664,0.8662053085631161,EXPERIMENT_ONLY
onda3_e_continuous_2012_start,Onda 3E continuous 2012-start,2023-04,23:00,30,11,36.666666666666664,0.8762067828310031,EXPERIMENT_ONLY
onda3_e_continuous_2012_start,Onda 3E continuous 2012-start,2023-05,20:00,31,9,29.03225806451613,1.0900624056407509,EXPERIMENT_ONLY
onda3_e_continuous_2012_start,Onda 3E continuous 2012-start,2023-05,21:00,31,11,35.483870967741936,1.058009851476433,EXPERIMENT_ONLY
onda3_e_continuous_2012_start,Onda 3E continuous 2012-start,2023-05,22:00,31,10,32.25806451612903,1.0642763947395144,EXPERIMENT_ONLY
onda3_e_continuous_2012_start,Onda 3E continuous 2012-start,2023-05,23:00,31,11,35.483870967741936,1.067604861941409,EXPERIMENT_ONLY
onda3_e_continuous_2012_start,Onda 3E continuous 2012-start,2023-06,20:00,30,15,50.0,0.9036346440145651,EXPERIMENT_ONLY
onda3_e_continuous_2012_start,Onda 3E continuous 2012-start,2023-06,21:00,30,12,40.0,0.924970099014299,EXPERIMENT_ONLY
onda3_e_continuous_2012_start,Onda 3E continuous 2012-start,2023-06,22:00,30,12,40.0,0.927735293889931,EXPERIMENT_ONLY
onda3_e_continuous_2012_start,Onda 3E continuous 2012-start,2023-06,23:00,30,11,36.666666666666664,1.004215437558908,EXPERIMENT_ONLY
onda3_e_continuous_2012_start,Onda 3E continuous 2012-start,2023-07,20:00,31,6,19.35483870967742,1.4046502111015566,EXPERIMENT_ONLY
