slice_type,slice_name,n_rows,augmented_mae,calibrated_mae,mae_delta_calibrated_minus_augmented,augmented_exact_pct,calibrated_exact_pct,exact_delta_calibrated_minus_augmented_pct,calibrated_wins_mae_pct,augmented_wins_mae_pct,bracket_lost_by_calibration_pct,bracket_gained_by_calibration_pct,augmented_signed_bias,calibrated_signed_bias,production_status
month_cp,2024-08|20:00,31,0.6458297913222515,0.6019268817204304,-0.04390290960182092,48.38709677419355,41.935483870967744,-6.451612903225806,58.064516129032256,41.935483870967744,25.806451612903224,19.35483870967742,0.06382275386328726,-0.3967139784946241,EXPERIMENT_ONLY
month_cp,2024-08|21:00,31,0.6171668063511176,0.6019268817204304,-0.015239924630687166,45.16129032258065,41.935483870967744,-3.225806451612903,54.83870967741935,45.16129032258065,25.806451612903224,22.580645161290324,0.10633504025861196,-0.3967139784946241,EXPERIMENT_ONLY
month_cp,2024-08|22:00,31,0.6389913246877513,0.6019268817204304,-0.037064442967320935,51.61290322580645,41.935483870967744,-9.67741935483871,58.064516129032256,41.935483870967744,25.806451612903224,16.129032258064516,-0.019376502405770057,-0.3967139784946241,EXPERIMENT_ONLY
month_cp,2024-08|23:00,31,0.6166625350163121,0.6019268817204304,-0.014735653295881678,51.61290322580645,41.935483870967744,-9.67741935483871,58.064516129032256,41.935483870967744,25.806451612903224,16.129032258064516,0.025553924106045803,-0.3967139784946241,EXPERIMENT_ONLY
month_cp,2024-09|20:00,30,0.728022501843668,0.4711200000000001,-0.2569025018436679,36.666666666666664,63.333333333333336,26.666666666666668,73.33333333333333,26.666666666666668,10.0,36.666666666666664,0.06718171640861664,-0.20230222222222222,EXPERIMENT_ONLY
month_cp,2024-09|21:00,30,0.7019072759550614,0.4711200000000001,-0.2307872759550613,40.0,63.333333333333336,23.333333333333332,73.33333333333333,26.666666666666668,10.0,33.333333333333336,0.0872209644136524,-0.20230222222222222,EXPERIMENT_ONLY
month_cp,2024-09|22:00,30,0.6980965796856446,0.4711200000000001,-0.22697657968564453,36.666666666666664,63.333333333333336,26.666666666666668,66.66666666666667,33.333333333333336,10.0,36.666666666666664,0.11334047380732303,-0.20230222222222222,EXPERIMENT_ONLY
month_cp,2024-09|23:00,30,0.6718419799180626,0.4711200000000001,-0.20072197991806243,36.666666666666664,63.333333333333336,26.666666666666668,66.66666666666667,33.333333333333336,10.0,36.666666666666664,0.12393888507073415,-0.20230222222222222,EXPERIMENT_ONLY
month_cp,2024-10|20:00,31,0.7866330817485527,0.7252301075268821,-0.06140297422167071,48.38709677419355,32.25806451612903,-16.129032258064516,51.61290322580645,48.38709677419355,38.70967741935484,22.580645161290324,0.22009410030370344,-0.22303655913978526,EXPERIMENT_ONLY
month_cp,2024-10|21:00,31,0.7285320317463102,0.7252301075268821,-0.003301924219428084,45.16129032258065,32.25806451612903,-12.903225806451612,51.61290322580645,48.38709677419355,35.483870967741936,22.580645161290324,0.25705776884619247,-0.22303655913978526,EXPERIMENT_ONLY
month_cp,2024-10|22:00,31,0.7020309572904218,0.7252301075268821,0.02319915023646032,45.16129032258065,32.25806451612903,-12.903225806451612,48.38709677419355,51.61290322580645,32.25806451612903,19.35483870967742,0.20037025595286115,-0.22303655913978526,EXPERIMENT_ONLY
month_cp,2024-10|23:00,31,0.6990676388668942,0.7252301075268821,0.026162468659987875,48.38709677419355,32.25806451612903,-16.129032258064516,45.16129032258065,54.83870967741935,35.483870967741936,19.35483870967742,0.1813325311046528,-0.22303655913978526,EXPERIMENT_ONLY
month_cp,2024-11|20:00,30,0.6855825842939692,0.544542222222222,-0.14104036207174733,40.0,60.0,20.0,66.66666666666667,33.333333333333336,13.333333333333334,33.333333333333336,0.019127334116639538,-0.29559999999999964,EXPERIMENT_ONLY
month_cp,2024-11|21:00,30,0.6770510547007412,0.544542222222222,-0.13250883247851936,46.666666666666664,60.0,13.333333333333334,53.333333333333336,46.666666666666664,20.0,33.333333333333336,0.11596958829976185,-0.29559999999999964,EXPERIMENT_ONLY
month_cp,2024-11|22:00,30,0.6809017309816308,0.544542222222222,-0.1363595087594088,50.0,60.0,10.0,56.666666666666664,43.333333333333336,20.0,30.0,0.05624121971111317,-0.29559999999999964,EXPERIMENT_ONLY
month_cp,2024-11|23:00,30,0.6653904387878943,0.544542222222222,-0.12084821656567245,53.333333333333336,60.0,6.666666666666667,60.0,40.0,20.0,26.666666666666668,0.06436343406108395,-0.29559999999999964,EXPERIMENT_ONLY
month_cp,2024-12|20:00,31,0.777777668807956,1.0924387096774193,0.3146610408694635,38.70967741935484,19.35483870967742,-19.35483870967742,32.25806451612903,67.74193548387096,29.032258064516128,9.67741935483871,-0.1833883533177189,-0.32421505376344095,EXPERIMENT_ONLY
month_cp,2024-12|21:00,31,0.6928961444850222,1.0924387096774193,0.3995425651923972,45.16129032258065,19.35483870967742,-25.806451612903224,25.806451612903224,74.19354838709677,35.483870967741936,9.67741935483871,-0.06815973443565257,-0.32421505376344095,EXPERIMENT_ONLY
month_cp,2024-12|22:00,31,0.7087759239806403,1.0924387096774193,0.38366278569677914,38.70967741935484,19.35483870967742,-19.35483870967742,29.032258064516128,70.96774193548387,32.25806451612903,12.903225806451612,-0.11027665388152294,-0.32421505376344095,EXPERIMENT_ONLY
