iteration_id,iteration_label,month,cp,n_cp_rows,exact_bracket_rows,exact_bracket_pct,mae,variant_id,train_start,production_status
legacy_2009_start,Onda 3E legacy 2009-start binary-macro interactions,2023-02,21:00,28,5,17.857142857142858,1.122603190343609,legacy_2009_start,2009-04-23,EXPERIMENT_ONLY
legacy_2009_start,Onda 3E legacy 2009-start binary-macro interactions,2023-02,22:00,28,7,25.0,0.958448111718189,legacy_2009_start,2009-04-23,EXPERIMENT_ONLY
legacy_2009_start,Onda 3E legacy 2009-start binary-macro interactions,2023-02,23:00,28,9,32.142857142857146,0.9721474602107859,legacy_2009_start,2009-04-23,EXPERIMENT_ONLY
legacy_2009_start,Onda 3E legacy 2009-start binary-macro interactions,2023-03,20:00,31,7,22.58064516129032,1.2195750389040498,legacy_2009_start,2009-04-23,EXPERIMENT_ONLY
legacy_2009_start,Onda 3E legacy 2009-start binary-macro interactions,2023-03,21:00,31,7,22.58064516129032,1.1595174252266234,legacy_2009_start,2009-04-23,EXPERIMENT_ONLY
legacy_2009_start,Onda 3E legacy 2009-start binary-macro interactions,2023-03,22:00,31,9,29.03225806451613,1.1967916900169562,legacy_2009_start,2009-04-23,EXPERIMENT_ONLY
legacy_2009_start,Onda 3E legacy 2009-start binary-macro interactions,2023-03,23:00,31,9,29.03225806451613,1.2316047424625436,legacy_2009_start,2009-04-23,EXPERIMENT_ONLY
legacy_2009_start,Onda 3E legacy 2009-start binary-macro interactions,2023-04,20:00,30,9,30.0,1.0465646827030335,legacy_2009_start,2009-04-23,EXPERIMENT_ONLY
legacy_2009_start,Onda 3E legacy 2009-start binary-macro interactions,2023-04,21:00,30,4,13.333333333333334,1.099558833826709,legacy_2009_start,2009-04-23,EXPERIMENT_ONLY
legacy_2009_start,Onda 3E legacy 2009-start binary-macro interactions,2023-04,22:00,30,10,33.33333333333333,0.8654090754803409,legacy_2009_start,2009-04-23,EXPERIMENT_ONLY
legacy_2009_start,Onda 3E legacy 2009-start binary-macro interactions,2023-04,23:00,30,9,30.0,0.8711808479737201,legacy_2009_start,2009-04-23,EXPERIMENT_ONLY
legacy_2009_start,Onda 3E legacy 2009-start binary-macro interactions,2023-05,20:00,31,9,29.03225806451613,1.0820273080869434,legacy_2009_start,2009-04-23,EXPERIMENT_ONLY
legacy_2009_start,Onda 3E legacy 2009-start binary-macro interactions,2023-05,21:00,31,11,35.483870967741936,1.0622043863078618,legacy_2009_start,2009-04-23,EXPERIMENT_ONLY
legacy_2009_start,Onda 3E legacy 2009-start binary-macro interactions,2023-05,22:00,31,10,32.25806451612903,1.0603454066681033,legacy_2009_start,2009-04-23,EXPERIMENT_ONLY
legacy_2009_start,Onda 3E legacy 2009-start binary-macro interactions,2023-05,23:00,31,10,32.25806451612903,1.0631112583074787,legacy_2009_start,2009-04-23,EXPERIMENT_ONLY
legacy_2009_start,Onda 3E legacy 2009-start binary-macro interactions,2023-06,20:00,30,15,50.0,0.8851223991590089,legacy_2009_start,2009-04-23,EXPERIMENT_ONLY
legacy_2009_start,Onda 3E legacy 2009-start binary-macro interactions,2023-06,21:00,30,12,40.0,0.9122475036515947,legacy_2009_start,2009-04-23,EXPERIMENT_ONLY
legacy_2009_start,Onda 3E legacy 2009-start binary-macro interactions,2023-06,22:00,30,13,43.333333333333336,0.9076474162086537,legacy_2009_start,2009-04-23,EXPERIMENT_ONLY
legacy_2009_start,Onda 3E legacy 2009-start binary-macro interactions,2023-06,23:00,30,11,36.666666666666664,0.9993578729253317,legacy_2009_start,2009-04-23,EXPERIMENT_ONLY
legacy_2009_start,Onda 3E legacy 2009-start binary-macro interactions,2023-07,20:00,31,6,19.35483870967742,1.391463380731075,legacy_2009_start,2009-04-23,EXPERIMENT_ONLY
legacy_2009_start,Onda 3E legacy 2009-start binary-macro interactions,2023-07,21:00,31,3,9.67741935483871,1.5048314307136281,legacy_2009_start,2009-04-23,EXPERIMENT_ONLY
legacy_2009_start,Onda 3E legacy 2009-start binary-macro interactions,2023-07,22:00,31,6,19.35483870967742,1.1876396617710345,legacy_2009_start,2009-04-23,EXPERIMENT_ONLY
legacy_2009_start,Onda 3E legacy 2009-start binary-macro interactions,2023-07,23:00,31,7,22.58064516129032,1.1516105988886298,legacy_2009_start,2009-04-23,EXPERIMENT_ONLY
legacy_2009_start,Onda 3E legacy 2009-start binary-macro interactions,2023-08,20:00,31,11,35.483870967741936,1.2084439991106894,legacy_2009_start,2009-04-23,EXPERIMENT_ONLY
legacy_2009_start,Onda 3E legacy 2009-start binary-macro interactions,2023-08,21:00,31,9,29.03225806451613,1.2157529983786706,legacy_2009_start,2009-04-23,EXPERIMENT_ONLY
legacy_2009_start,Onda 3E legacy 2009-start binary-macro interactions,2023-08,22:00,31,10,32.25806451612903,1.0434159045129634,legacy_2009_start,2009-04-23,EXPERIMENT_ONLY
legacy_2009_start,Onda 3E legacy 2009-start binary-macro interactions,2023-08,23:00,31,10,32.25806451612903,1.0017556283712243,legacy_2009_start,2009-04-23,EXPERIMENT_ONLY
legacy_2009_start,Onda 3E legacy 2009-start binary-macro interactions,2023-09,20:00,30,11,36.666666666666664,0.9131622001037412,legacy_2009_start,2009-04-23,EXPERIMENT_ONLY
legacy_2009_start,Onda 3E legacy 2009-start binary-macro interactions,2023-09,21:00,30,12,40.0,0.8618926364248118,legacy_2009_start,2009-04-23,EXPERIMENT_ONLY
legacy_2009_start,Onda 3E legacy 2009-start binary-macro interactions,2023-09,22:00,30,12,40.0,0.8953100065179487,legacy_2009_start,2009-04-23,EXPERIMENT_ONLY
legacy_2009_start,Onda 3E legacy 2009-start binary-macro interactions,2023-09,23:00,30,12,40.0,0.911329639901109,legacy_2009_start,2009-04-23,EXPERIMENT_ONLY
legacy_2009_start,Onda 3E legacy 2009-start binary-macro interactions,2023-10,20:00,31,3,9.67741935483871,1.5580298549179066,legacy_2009_start,2009-04-23,EXPERIMENT_ONLY
legacy_2009_start,Onda 3E legacy 2009-start binary-macro interactions,2023-10,21:00,31,6,19.35483870967742,1.2125262308430695,legacy_2009_start,2009-04-23,EXPERIMENT_ONLY
legacy_2009_start,Onda 3E legacy 2009-start binary-macro interactions,2023-10,22:00,31,7,22.58064516129032,1.2113906174083993,legacy_2009_start,2009-04-23,EXPERIMENT_ONLY
legacy_2009_start,Onda 3E legacy 2009-start binary-macro interactions,2023-10,23:00,31,5,16.129032258064516,1.2295313191168282,legacy_2009_start,2009-04-23,EXPERIMENT_ONLY
legacy_2009_start,Onda 3E legacy 2009-start binary-macro interactions,2023-11,20:00,30,7,23.333333333333332,1.2129614155756157,legacy_2009_start,2009-04-23,EXPERIMENT_ONLY
legacy_2009_start,Onda 3E legacy 2009-start binary-macro interactions,2023-11,21:00,30,8,26.666666666666668,0.9698719935729819,legacy_2009_start,2009-04-23,EXPERIMENT_ONLY
legacy_2009_start,Onda 3E legacy 2009-start binary-macro interactions,2023-11,22:00,30,9,30.0,0.8874516014429263,legacy_2009_start,2009-04-23,EXPERIMENT_ONLY
legacy_2009_start,Onda 3E legacy 2009-start binary-macro interactions,2023-11,23:00,30,9,30.0,0.9159324057098341,legacy_2009_start,2009-04-23,EXPERIMENT_ONLY
legacy_2009_start,Onda 3E legacy 2009-start binary-macro interactions,2023-12,20:00,31,6,19.35483870967742,1.4257296721730337,legacy_2009_start,2009-04-23,EXPERIMENT_ONLY
legacy_2009_start,Onda 3E legacy 2009-start binary-macro interactions,2023-12,21:00,31,8,25.806451612903224,1.2828589643213937,legacy_2009_start,2009-04-23,EXPERIMENT_ONLY
legacy_2009_start,Onda 3E legacy 2009-start binary-macro interactions,2023-12,22:00,31,9,29.03225806451613,1.3073193807003536,legacy_2009_start,2009-04-23,EXPERIMENT_ONLY
legacy_2009_start,Onda 3E legacy 2009-start binary-macro interactions,2023-12,23:00,31,8,25.806451612903224,1.3341103935261247,legacy_2009_start,2009-04-23,EXPERIMENT_ONLY
legacy_2009_start,Onda 3E legacy 2009-start binary-macro interactions,2024-01,20:00,31,5,16.129032258064516,2.08991836401973,legacy_2009_start,2009-04-23,EXPERIMENT_ONLY
legacy_2009_start,Onda 3E legacy 2009-start binary-macro interactions,2024-01,21:00,31,6,19.35483870967742,1.7225665659974905,legacy_2009_start,2009-04-23,EXPERIMENT_ONLY
legacy_2009_start,Onda 3E legacy 2009-start binary-macro interactions,2024-01,22:00,31,5,16.129032258064516,1.7281832214049588,legacy_2009_start,2009-04-23,EXPERIMENT_ONLY
legacy_2009_start,Onda 3E legacy 2009-start binary-macro interactions,2024-01,23:00,31,5,16.129032258064516,1.743898336576533,legacy_2009_start,2009-04-23,EXPERIMENT_ONLY
legacy_2009_start,Onda 3E legacy 2009-start binary-macro interactions,2024-02,20:00,29,7,24.137931034482758,1.5202277558053672,legacy_2009_start,2009-04-23,EXPERIMENT_ONLY
legacy_2009_start,Onda 3E legacy 2009-start binary-macro interactions,2024-02,21:00,29,4,13.793103448275861,1.471355577873596,legacy_2009_start,2009-04-23,EXPERIMENT_ONLY
legacy_2009_start,Onda 3E legacy 2009-start binary-macro interactions,2024-02,22:00,29,6,20.689655172413794,1.4047983368048802,legacy_2009_start,2009-04-23,EXPERIMENT_ONLY
legacy_2009_start,Onda 3E legacy 2009-start binary-macro interactions,2024-02,23:00,29,7,24.137931034482758,1.3780810969698754,legacy_2009_start,2009-04-23,EXPERIMENT_ONLY
legacy_2009_start,Onda 3E legacy 2009-start binary-macro interactions,2024-03,20:00,31,6,19.35483870967742,1.405369330262253,legacy_2009_start,2009-04-23,EXPERIMENT_ONLY
legacy_2009_start,Onda 3E legacy 2009-start binary-macro interactions,2024-03,21:00,31,6,19.35483870967742,1.393704935969968,legacy_2009_start,2009-04-23,EXPERIMENT_ONLY
legacy_2009_start,Onda 3E legacy 2009-start binary-macro interactions,2024-03,22:00,31,8,25.806451612903224,1.2438849976993727,legacy_2009_start,2009-04-23,EXPERIMENT_ONLY
legacy_2009_start,Onda 3E legacy 2009-start binary-macro interactions,2024-03,23:00,31,8,25.806451612903224,1.2107862812946721,legacy_2009_start,2009-04-23,EXPERIMENT_ONLY
legacy_2009_start,Onda 3E legacy 2009-start binary-macro interactions,2024-04,20:00,30,10,33.33333333333333,0.9931837901249788,legacy_2009_start,2009-04-23,EXPERIMENT_ONLY
legacy_2009_start,Onda 3E legacy 2009-start binary-macro interactions,2024-04,21:00,30,11,36.666666666666664,1.0218078276507638,legacy_2009_start,2009-04-23,EXPERIMENT_ONLY
legacy_2009_start,Onda 3E legacy 2009-start binary-macro interactions,2024-04,22:00,30,8,26.666666666666668,1.0742537619694832,legacy_2009_start,2009-04-23,EXPERIMENT_ONLY
legacy_2009_start,Onda 3E legacy 2009-start binary-macro interactions,2024-04,23:00,30,6,20.0,1.1384185589216296,legacy_2009_start,2009-04-23,EXPERIMENT_ONLY
legacy_2009_start,Onda 3E legacy 2009-start binary-macro interactions,2024-05,20:00,31,8,25.806451612903224,1.1356153012315955,legacy_2009_start,2009-04-23,EXPERIMENT_ONLY
legacy_2009_start,Onda 3E legacy 2009-start binary-macro interactions,2024-05,21:00,31,6,19.35483870967742,1.0613150671049096,legacy_2009_start,2009-04-23,EXPERIMENT_ONLY
legacy_2009_start,Onda 3E legacy 2009-start binary-macro interactions,2024-05,22:00,31,10,32.25806451612903,0.8840065666177331,legacy_2009_start,2009-04-23,EXPERIMENT_ONLY
legacy_2009_start,Onda 3E legacy 2009-start binary-macro interactions,2024-05,23:00,31,10,32.25806451612903,0.8842943564869827,legacy_2009_start,2009-04-23,EXPERIMENT_ONLY
legacy_2009_start,Onda 3E legacy 2009-start binary-macro interactions,2024-06,20:00,30,8,26.666666666666668,1.2172606299284958,legacy_2009_start,2009-04-23,EXPERIMENT_ONLY
legacy_2009_start,Onda 3E legacy 2009-start binary-macro interactions,2024-06,21:00,30,8,26.666666666666668,1.2142114945131135,legacy_2009_start,2009-04-23,EXPERIMENT_ONLY
legacy_2009_start,Onda 3E legacy 2009-start binary-macro interactions,2024-06,22:00,30,13,43.333333333333336,0.8983321633672371,legacy_2009_start,2009-04-23,EXPERIMENT_ONLY
legacy_2009_start,Onda 3E legacy 2009-start binary-macro interactions,2024-06,23:00,30,13,43.333333333333336,0.8907350830719939,legacy_2009_start,2009-04-23,EXPERIMENT_ONLY
legacy_2009_start,Onda 3E legacy 2009-start binary-macro interactions,2024-07,20:00,31,10,32.25806451612903,1.091576954268201,legacy_2009_start,2009-04-23,EXPERIMENT_ONLY
legacy_2009_start,Onda 3E legacy 2009-start binary-macro interactions,2024-07,21:00,31,12,38.70967741935484,1.060610342384901,legacy_2009_start,2009-04-23,EXPERIMENT_ONLY
legacy_2009_start,Onda 3E legacy 2009-start binary-macro interactions,2024-07,22:00,31,10,32.25806451612903,0.9104866443425474,legacy_2009_start,2009-04-23,EXPERIMENT_ONLY
legacy_2009_start,Onda 3E legacy 2009-start binary-macro interactions,2024-07,23:00,31,10,32.25806451612903,0.8768571062881744,legacy_2009_start,2009-04-23,EXPERIMENT_ONLY
legacy_2009_start,Onda 3E legacy 2009-start binary-macro interactions,2024-08,20:00,31,10,32.25806451612903,1.0676861276551484,legacy_2009_start,2009-04-23,EXPERIMENT_ONLY
legacy_2009_start,Onda 3E legacy 2009-start binary-macro interactions,2024-08,21:00,31,9,29.03225806451613,1.076187088161744,legacy_2009_start,2009-04-23,EXPERIMENT_ONLY
legacy_2009_start,Onda 3E legacy 2009-start binary-macro interactions,2024-08,22:00,31,7,22.58064516129032,1.1711924703259706,legacy_2009_start,2009-04-23,EXPERIMENT_ONLY
legacy_2009_start,Onda 3E legacy 2009-start binary-macro interactions,2024-08,23:00,31,7,22.58064516129032,1.1723812744180102,legacy_2009_start,2009-04-23,EXPERIMENT_ONLY
legacy_2009_start,Onda 3E legacy 2009-start binary-macro interactions,2024-09,20:00,30,9,30.0,1.1054244414455041,legacy_2009_start,2009-04-23,EXPERIMENT_ONLY
legacy_2009_start,Onda 3E legacy 2009-start binary-macro interactions,2024-09,21:00,30,9,30.0,1.1267009089419793,legacy_2009_start,2009-04-23,EXPERIMENT_ONLY
legacy_2009_start,Onda 3E legacy 2009-start binary-macro interactions,2024-09,22:00,30,4,13.333333333333334,1.2192832381224088,legacy_2009_start,2009-04-23,EXPERIMENT_ONLY
legacy_2009_start,Onda 3E legacy 2009-start binary-macro interactions,2024-09,23:00,30,5,16.666666666666664,1.1539547576510756,legacy_2009_start,2009-04-23,EXPERIMENT_ONLY
legacy_2009_start,Onda 3E legacy 2009-start binary-macro interactions,2024-10,20:00,31,8,25.806451612903224,1.2835302667646389,legacy_2009_start,2009-04-23,EXPERIMENT_ONLY
legacy_2009_start,Onda 3E legacy 2009-start binary-macro interactions,2024-10,21:00,31,9,29.03225806451613,1.000280249150343,legacy_2009_start,2009-04-23,EXPERIMENT_ONLY
legacy_2009_start,Onda 3E legacy 2009-start binary-macro interactions,2024-10,22:00,31,10,32.25806451612903,0.9150337421261545,legacy_2009_start,2009-04-23,EXPERIMENT_ONLY
legacy_2009_start,Onda 3E legacy 2009-start binary-macro interactions,2024-10,23:00,31,9,29.03225806451613,0.925802592870886,legacy_2009_start,2009-04-23,EXPERIMENT_ONLY
legacy_2009_start,Onda 3E legacy 2009-start binary-macro interactions,2024-11,20:00,30,6,20.0,1.2073964232410006,legacy_2009_start,2009-04-23,EXPERIMENT_ONLY
legacy_2009_start,Onda 3E legacy 2009-start binary-macro interactions,2024-11,21:00,30,8,26.666666666666668,0.9427786179343223,legacy_2009_start,2009-04-23,EXPERIMENT_ONLY
legacy_2009_start,Onda 3E legacy 2009-start binary-macro interactions,2024-11,22:00,30,9,30.0,0.959903413409874,legacy_2009_start,2009-04-23,EXPERIMENT_ONLY
legacy_2009_start,Onda 3E legacy 2009-start binary-macro interactions,2024-11,23:00,30,10,33.33333333333333,0.9509923415362082,legacy_2009_start,2009-04-23,EXPERIMENT_ONLY
legacy_2009_start,Onda 3E legacy 2009-start binary-macro interactions,2024-12,20:00,31,8,25.806451612903224,1.4543768134819641,legacy_2009_start,2009-04-23,EXPERIMENT_ONLY
legacy_2009_start,Onda 3E legacy 2009-start binary-macro interactions,2024-12,21:00,31,10,32.25806451612903,1.233482468631391,legacy_2009_start,2009-04-23,EXPERIMENT_ONLY
legacy_2009_start,Onda 3E legacy 2009-start binary-macro interactions,2024-12,22:00,31,11,35.483870967741936,1.1239027808404212,legacy_2009_start,2009-04-23,EXPERIMENT_ONLY
legacy_2009_start,Onda 3E legacy 2009-start binary-macro interactions,2024-12,23:00,31,9,29.03225806451613,1.1490617693825667,legacy_2009_start,2009-04-23,EXPERIMENT_ONLY
legacy_2009_start,Onda 3E legacy 2009-start binary-macro interactions,2025-01,20:00,31,7,22.58064516129032,1.6761173982624622,legacy_2009_start,2009-04-23,EXPERIMENT_ONLY
legacy_2009_start,Onda 3E legacy 2009-start binary-macro interactions,2025-01,21:00,31,11,35.483870967741936,1.5472399042045393,legacy_2009_start,2009-04-23,EXPERIMENT_ONLY
legacy_2009_start,Onda 3E legacy 2009-start binary-macro interactions,2025-01,22:00,31,8,25.806451612903224,1.5253706411564176,legacy_2009_start,2009-04-23,EXPERIMENT_ONLY
legacy_2009_start,Onda 3E legacy 2009-start binary-macro interactions,2025-01,23:00,31,11,35.483870967741936,1.4715869059989253,legacy_2009_start,2009-04-23,EXPERIMENT_ONLY
legacy_2009_start,Onda 3E legacy 2009-start binary-macro interactions,2025-02,20:00,28,6,21.428571428571427,1.468059174718851,legacy_2009_start,2009-04-23,EXPERIMENT_ONLY
legacy_2009_start,Onda 3E legacy 2009-start binary-macro interactions,2025-02,21:00,28,3,10.714285714285714,1.2625910506919242,legacy_2009_start,2009-04-23,EXPERIMENT_ONLY
legacy_2009_start,Onda 3E legacy 2009-start binary-macro interactions,2025-02,22:00,28,6,21.428571428571427,1.2185498971754656,legacy_2009_start,2009-04-23,EXPERIMENT_ONLY
legacy_2009_start,Onda 3E legacy 2009-start binary-macro interactions,2025-02,23:00,28,6,21.428571428571427,1.2201587588667497,legacy_2009_start,2009-04-23,EXPERIMENT_ONLY
legacy_2009_start,Onda 3E legacy 2009-start binary-macro interactions,2025-03,20:00,31,4,12.903225806451612,1.589940506922398,legacy_2009_start,2009-04-23,EXPERIMENT_ONLY
legacy_2009_start,Onda 3E legacy 2009-start binary-macro interactions,2025-03,21:00,31,9,29.03225806451613,1.3555957271933599,legacy_2009_start,2009-04-23,EXPERIMENT_ONLY
legacy_2009_start,Onda 3E legacy 2009-start binary-macro interactions,2025-03,22:00,31,11,35.483870967741936,1.310079869738695,legacy_2009_start,2009-04-23,EXPERIMENT_ONLY
legacy_2009_start,Onda 3E legacy 2009-start binary-macro interactions,2025-03,23:00,31,12,38.70967741935484,1.274618474377739,legacy_2009_start,2009-04-23,EXPERIMENT_ONLY
legacy_2009_start,Onda 3E legacy 2009-start binary-macro interactions,2025-04,20:00,30,6,20.0,1.1932183876856095,legacy_2009_start,2009-04-23,EXPERIMENT_ONLY
legacy_2009_start,Onda 3E legacy 2009-start binary-macro interactions,2025-04,21:00,30,7,23.333333333333332,1.1941565402577232,legacy_2009_start,2009-04-23,EXPERIMENT_ONLY
legacy_2009_start,Onda 3E legacy 2009-start binary-macro interactions,2025-04,22:00,30,11,36.666666666666664,1.0329281173904128,legacy_2009_start,2009-04-23,EXPERIMENT_ONLY
legacy_2009_start,Onda 3E legacy 2009-start binary-macro interactions,2025-04,23:00,30,10,33.33333333333333,1.0709683753029389,legacy_2009_start,2009-04-23,EXPERIMENT_ONLY
legacy_2009_start,Onda 3E legacy 2009-start binary-macro interactions,2025-05,20:00,31,13,41.935483870967744,0.8645120202729437,legacy_2009_start,2009-04-23,EXPERIMENT_ONLY
legacy_2009_start,Onda 3E legacy 2009-start binary-macro interactions,2025-05,21:00,31,12,38.70967741935484,0.8969939495709964,legacy_2009_start,2009-04-23,EXPERIMENT_ONLY
legacy_2009_start,Onda 3E legacy 2009-start binary-macro interactions,2025-05,22:00,31,12,38.70967741935484,0.8599157046014138,legacy_2009_start,2009-04-23,EXPERIMENT_ONLY
legacy_2009_start,Onda 3E legacy 2009-start binary-macro interactions,2025-05,23:00,31,10,32.25806451612903,0.8582157157623006,legacy_2009_start,2009-04-23,EXPERIMENT_ONLY
legacy_2009_start,Onda 3E legacy 2009-start binary-macro interactions,2025-06,20:00,30,10,33.33333333333333,1.4233248934527754,legacy_2009_start,2009-04-23,EXPERIMENT_ONLY
legacy_2009_start,Onda 3E legacy 2009-start binary-macro interactions,2025-06,21:00,30,8,26.666666666666668,1.4108947240511929,legacy_2009_start,2009-04-23,EXPERIMENT_ONLY
legacy_2009_start,Onda 3E legacy 2009-start binary-macro interactions,2025-06,22:00,30,10,33.33333333333333,1.323319348416807,legacy_2009_start,2009-04-23,EXPERIMENT_ONLY
legacy_2009_start,Onda 3E legacy 2009-start binary-macro interactions,2025-06,23:00,30,10,33.33333333333333,1.3673380136410487,legacy_2009_start,2009-04-23,EXPERIMENT_ONLY
legacy_2009_start,Onda 3E legacy 2009-start binary-macro interactions,2025-07,20:00,31,9,29.03225806451613,1.1441299278326291,legacy_2009_start,2009-04-23,EXPERIMENT_ONLY
legacy_2009_start,Onda 3E legacy 2009-start binary-macro interactions,2025-07,21:00,31,9,29.03225806451613,1.1643852763740725,legacy_2009_start,2009-04-23,EXPERIMENT_ONLY
legacy_2009_start,Onda 3E legacy 2009-start binary-macro interactions,2025-07,22:00,31,7,22.58064516129032,1.04645361659646,legacy_2009_start,2009-04-23,EXPERIMENT_ONLY
legacy_2009_start,Onda 3E legacy 2009-start binary-macro interactions,2025-07,23:00,31,8,25.806451612903224,0.954741066545727,legacy_2009_start,2009-04-23,EXPERIMENT_ONLY
legacy_2009_start,Onda 3E legacy 2009-start binary-macro interactions,2025-08,20:00,31,7,22.58064516129032,1.1277080949877407,legacy_2009_start,2009-04-23,EXPERIMENT_ONLY
legacy_2009_start,Onda 3E legacy 2009-start binary-macro interactions,2025-08,21:00,31,9,29.03225806451613,1.1379556545390004,legacy_2009_start,2009-04-23,EXPERIMENT_ONLY
legacy_2009_start,Onda 3E legacy 2009-start binary-macro interactions,2025-08,22:00,31,12,38.70967741935484,0.9542156462620275,legacy_2009_start,2009-04-23,EXPERIMENT_ONLY
legacy_2009_start,Onda 3E legacy 2009-start binary-macro interactions,2025-08,23:00,31,11,35.483870967741936,0.9439308878475008,legacy_2009_start,2009-04-23,EXPERIMENT_ONLY
legacy_2009_start,Onda 3E legacy 2009-start binary-macro interactions,2025-09,20:00,30,7,23.333333333333332,1.5182407920166985,legacy_2009_start,2009-04-23,EXPERIMENT_ONLY
legacy_2009_start,Onda 3E legacy 2009-start binary-macro interactions,2025-09,21:00,30,8,26.666666666666668,1.6007296407814615,legacy_2009_start,2009-04-23,EXPERIMENT_ONLY
legacy_2009_start,Onda 3E legacy 2009-start binary-macro interactions,2025-09,22:00,30,11,36.666666666666664,1.0887480451501248,legacy_2009_start,2009-04-23,EXPERIMENT_ONLY
legacy_2009_start,Onda 3E legacy 2009-start binary-macro interactions,2025-09,23:00,30,9,30.0,1.1286904989113207,legacy_2009_start,2009-04-23,EXPERIMENT_ONLY
legacy_2009_start,Onda 3E legacy 2009-start binary-macro interactions,2025-10,20:00,31,9,29.03225806451613,0.9803183653882639,legacy_2009_start,2009-04-23,EXPERIMENT_ONLY
legacy_2009_start,Onda 3E legacy 2009-start binary-macro interactions,2025-10,21:00,31,12,38.70967741935484,0.9471675639195385,legacy_2009_start,2009-04-23,EXPERIMENT_ONLY
legacy_2009_start,Onda 3E legacy 2009-start binary-macro interactions,2025-10,22:00,31,16,51.61290322580645,0.873461484588593,legacy_2009_start,2009-04-23,EXPERIMENT_ONLY
legacy_2009_start,Onda 3E legacy 2009-start binary-macro interactions,2025-10,23:00,31,14,45.16129032258064,0.9072441177255364,legacy_2009_start,2009-04-23,EXPERIMENT_ONLY
legacy_2009_start,Onda 3E legacy 2009-start binary-macro interactions,2025-11,20:00,30,11,36.666666666666664,1.1006016534616039,legacy_2009_start,2009-04-23,EXPERIMENT_ONLY
legacy_2009_start,Onda 3E legacy 2009-start binary-macro interactions,2025-11,21:00,30,13,43.333333333333336,1.0434977808575976,legacy_2009_start,2009-04-23,EXPERIMENT_ONLY
legacy_2009_start,Onda 3E legacy 2009-start binary-macro interactions,2025-11,22:00,30,11,36.666666666666664,1.1208055165736204,legacy_2009_start,2009-04-23,EXPERIMENT_ONLY
legacy_2009_start,Onda 3E legacy 2009-start binary-macro interactions,2025-11,23:00,30,12,40.0,1.0963524746408466,legacy_2009_start,2009-04-23,EXPERIMENT_ONLY
legacy_2009_start,Onda 3E legacy 2009-start binary-macro interactions,2025-12,20:00,31,7,22.58064516129032,1.4175097625781283,legacy_2009_start,2009-04-23,EXPERIMENT_ONLY
legacy_2009_start,Onda 3E legacy 2009-start binary-macro interactions,2025-12,21:00,31,6,19.35483870967742,1.3085372177006795,legacy_2009_start,2009-04-23,EXPERIMENT_ONLY
legacy_2009_start,Onda 3E legacy 2009-start binary-macro interactions,2025-12,22:00,31,6,19.35483870967742,1.1322934280274446,legacy_2009_start,2009-04-23,EXPERIMENT_ONLY
legacy_2009_start,Onda 3E legacy 2009-start binary-macro interactions,2025-12,23:00,31,6,19.35483870967742,1.1340071415546078,legacy_2009_start,2009-04-23,EXPERIMENT_ONLY
