month,cp,wind_sector,n_obs,n_days,mean_tmax_anomaly,mean_remaining_warming,mean_sknt,underpowered_n_lt_30
10,23:00,W,88,50,-0.7548981191222573,1.0909090909090908,7.909090909090909,false
11,20:00,E,97,55,0.1867959309073543,4.030927835051546,3.020618556701031,false
11,20:00,N,4096,347,0.9917703590645708,2.99365234375,14.730712890625,false
11,20:00,NE,719,181,0.7789700559091466,4.001390820584144,7.226703755215577,false
11,20:00,NW,321,108,0.0009077592787452382,2.4174454828660434,11.80373831775701,false
11,20:00,S,1541,166,-1.8966483448006142,2.4334847501622323,14.82024659312135,false
11,20:00,SE,433,92,-1.6203753269198404,2.6096997690531176,11.106235565819862,false
11,20:00,SW,225,67,-0.22442972774098477,2.8177777777777777,9.751111111111111,false
11,20:00,W,50,36,-0.3488741721854292,2.86,4.26,false
11,20:00,unknown,1,1,-0.6688741721854292,6.0,1.0,true
11,21:00,E,103,58,0.17578602198932808,3.116504854368932,3.1067961165048543,false
11,21:00,N,4554,348,0.9929615766068414,2.3010540184453228,14.883838383838384,false
11,21:00,NE,756,187,0.8059935526822957,3.017195767195767,7.292328042328043,false
11,21:00,NW,361,114,0.04303718515529101,1.9861495844875345,11.955678670360111,false
11,21:00,S,1756,178,-1.8681908008870236,2.10876993166287,14.695899772209566,false
11,21:00,SE,476,96,-1.6016472814291267,2.092436974789916,11.365546218487395,false
11,21:00,SW,254,77,-0.23186629816968118,2.5196850393700787,9.385826771653543,false
11,21:00,W,59,41,-0.3976877315074631,2.4745762711864407,4.559322033898305,false
11,21:00,unknown,1,1,-0.6688741721854292,4.0,1.0,true
11,22:00,E,109,62,0.13846527735585518,2.3944954128440368,3.2660550458715596,false
11,22:00,N,5011,349,1.000652868325447,1.6421871881859909,15.100179604869288,false
11,22:00,NE,770,189,0.8155414122301552,2.1454545454545455,7.314285714285714,false
11,22:00,NW,397,120,0.06916109229819799,1.4987405541561714,12.133501259445843,false
11,22:00,S,1992,193,-1.8124484693741842,1.7560240963855422,14.513052208835342,false
11,22:00,SE,509,101,-1.6099350759182387,1.656188605108055,11.49901768172888,false
11,22:00,SW,291,87,-0.314922282151065,2.0927835051546393,9.415807560137457,false
11,22:00,W,70,48,-0.4403027436140006,2.1142857142857143,5.1571428571428575,false
11,22:00,unknown,1,1,-0.6688741721854292,2.0,1.0,true
11,23:00,E,110,62,0.13112582781457077,1.7454545454545454,3.327272727272727,false
11,23:00,N,5464,351,1.0128608204939267,1.046303074670571,15.365117130307468,false
11,23:00,NE,775,190,0.8279000213629578,1.4735483870967743,7.327741935483871,false
11,23:00,NW,434,123,0.11914426099429429,1.0737327188940091,12.387096774193548,false
11,23:00,S,2257,199,-1.7663486958894612,1.3420469649977846,14.292866637128933,false
11,23:00,SE,537,105,-1.6390790138986508,1.1787709497206704,11.655493482309124,false
11,23:00,SW,337,100,-0.3662035490400286,1.486646884272997,9.617210682492582,false
11,23:00,W,74,48,-0.3445498478611049,1.6486486486486487,5.445945945945946,false
11,23:00,unknown,1,1,-0.6688741721854292,2.0,1.0,true
12,20:00,E,131,62,0.14875390618927023,4.152671755725191,2.4732824427480917,false
12,20:00,N,4415,378,0.9582773040435665,3.0570781426953566,14.350849377123442,false
12,20:00,NE,703,197,0.5091070274905636,3.8122332859174963,6.539118065433855,false
12,20:00,NW,235,96,0.06312778957403554,2.8170212765957445,10.170212765957446,false
12,20:00,S,1764,200,-2.000728533096877,2.6405895691609977,14.365079365079366,false
12,20:00,SE,362,103,-1.5963643933341578,3.1933701657458564,10.290055248618785,false
12,20:00,SW,302,93,-0.41380612616500917,3.109271523178808,8.06953642384106,false
12,20:00,W,73,49,0.34252155232542,3.506849315068493,3.452054794520548,false
12,20:00,unknown,3,1,-0.6985743380855389,4.0,2.3333333333333335,true
12,21:00,E,137,65,0.11894391008964356,3.051094890510949,2.627737226277372,false
12,21:00,N,4919,380,0.9792056985072646,2.3498678593210003,14.509859727586909,false
12,21:00,NE,732,203,0.510442055357084,2.800546448087432,6.543715846994536,false
12,21:00,NW,253,103,0.07217665005675357,2.2490118577075098,10.201581027667984,false
12,21:00,S,2023,214,-1.962538747378668,2.270390509144834,14.127039050914483,false
12,21:00,SE,399,108,-1.6409302278098499,2.511278195488722,10.654135338345865,false
12,21:00,SW,329,101,-0.4432551891493687,2.7051671732522795,8.0790273556231,false
12,21:00,W,78,54,0.22450258499138415,2.8461538461538463,3.448717948717949,false
12,21:00,unknown,4,2,-1.198574338085539,1.75,2.3333333333333335,true
12,22:00,E,146,69,0.027453059174735048,2.3493150684931505,2.856164383561644,false
12,22:00,N,5407,382,1.005512956162658,1.7455150730534492,14.709635657481043,false
12,22:00,NE,746,205,0.5159028737107076,2.012064343163539,6.565683646112601,false
12,22:00,NW,273,109,0.07798243847123763,1.673992673992674,10.45054945054945,false
12,22:00,S,2303,228,-1.923932566483281,1.8727746417716022,13.927920104211898,false
12,22:00,SE,433,114,-1.7008838069077097,1.8683602771362586,10.937644341801386,false
12,22:00,SW,365,112,-0.4793962558937581,2.117808219178082,8.334246575342465,false
12,22:00,W,83,56,0.14479915589036468,2.144578313253012,3.674698795180723,false
12,22:00,unknown,4,2,-1.198574338085539,1.75,2.3333333333333335,true
12,23:00,E,153,70,-0.03190767141887226,1.8562091503267975,3.0392156862745097,false
12,23:00,N,5888,383,1.0259501184362,1.2291100543478262,14.936141304347826,false
12,23:00,NE,754,207,0.5428049722592887,1.469496021220159,6.586206896551724,false
12,23:00,NW,294,116,0.10754811089405292,1.2380952380952381,10.748299319727892,false
12,23:00,S,2608,232,-1.894893356490447,1.4961656441717792,13.806365030674847,false
12,23:00,SE,466,121,-1.737200947527599,1.3755364806866952,11.130901287553648,false
12,23:00,SW,395,120,-0.45047307226275407,1.579746835443038,8.549367088607594,false
12,23:00,W,86,58,0.17351868517027502,1.7674418604651163,3.6744186046511627,false
12,23:00,unknown,4,2,-1.198574338085539,1.75,2.3333333333333335,true
